duration_seconds,point_count,start_x,start_y,end_x,end_y,delta_x,delta_y,displacement_pixels,trajectory_distance_pixels,average_speed_pixels_per_second,maximum_speed_pixels_per_second,minimum_speed_pixels_per_second,average_direction_degrees,mean_direction_change_degrees,max_direction_change_degrees,predicted_point_ratio,shot_type
0.5648462810814232,7,955.4493877746488,538.1788245813699,1127.501148102107,483.99690611882306,172.05176032745806,-54.181918462546804,180.38150825419757,218.35150959097086,683.2792618156715,730.7321667421231,418.3340208832117,-59.713185419443505,11.919777807663753,45.11146958415914,0.14853851334501714,forehand
0.7395184981971686,9,222.02426534010615,737.6627259384462,322.51818231738565,739.4944597272807,100.4939169772795,1.8317337888345548,100.51060938084846,109.68017622005972,614.0259883357605,850.702436520942,551.509416820402,97.9577608876508,17.43846039683065,75.0132039332874,0.14108127309680255,forehand
0.6844645226236052,4,781.7625427454747,616.5776124810036,1023.1524775633698,584.0259797824084,241.38993481789515,-32.551632698595164,243.57485383908562,253.67753911256742,683.4163009053998,917.6275105883751,612.103997571692,20.148994090241416,38.56278923526854,99.2257331461018,0.02831917771375494,forehand
0.6758228823322695,11,872.3684198815266,455.1722652972479,1267.8729775085976,383.06141430557506,395.5045576270711,-72.11085099167286,402.02466334110454,420.2089074542415,728.2359010834953,995.8525944176318,377.1239783584441,-96.17317742026574,16.682373212581133,59.215803392126915,0.1172890346029592,forehand
0.6747665901108943,4,939.9349637759999,254.67496746197332,1021.2881486525897,125.10119948013619,81.35318487658981,-129.57376798183714,152.9957582371994,178.63032204357938,641.0386687275122,844.2582196565427,335.41924786955354,-48.02098142425953,26.581097410467148,47.07651866378608,0.16889577465743733,forehand
0.6192916781665423,4,923.858762880941,699.6079331485964,1377.3660931540476,614.3822828854459,453.50733027310673,-85.2256502631506,461.4458907328329,500.73694649461663,612.3236209821312,749.8428942205901,436.3200236341883,-142.20730227741458,20.942100268061626,93.38701380413409,0.1261664480729485,forehand
0.5847083855335288,10,466.2598736554512,420.25616314624324,790.201140885546,330.67726470092225,323.94126723009475,-89.57889844532102,336.0986814334695,361.9392145172627,677.42139604149,853.1899049549758,340.6926856980646,-79.91204162370703,33.1213386279557,70.70158184554103,0.19636118950850712,forehand
0.40900780342001253,8,1130.536564487066,510.3788178580263,1355.2848310567695,452.1860781283707,224.74826656970353,-58.192739729655614,232.15981194713686,282.468926672736,592.1826169867334,645.4414044548985,469.58032646107944,-21.568068170147285,27.12415209645101,72.32819275858854,0.1939630233411139,forehand
0.5218930793154168,10,1676.867122147437,387.34835956713846,2108.997007228748,208.24281067638242,432.1298850813109,-179.10554889075604,467.7766937587271,525.0442252991307,628.8196696769581,877.1651185031164,431.36361689137766,172.0501124665825,21.463040087762394,83.4945720447978,0.016963854462366413,forehand
0.6948099363936204,11,1033.192565206646,721.3388615407207,1337.305726287099,687.1144504809369,304.11316108045315,-34.224411059783804,306.0328823096216,314.3938759434184,565.7201341307596,727.7180376274566,444.2618760603068,98.53944579058549,39.618261922226516,79.1545174781208,0.16017431842132643,forehand
0.6532107673970935,3,273.4455647349189,352.4478477868441,668.5634496370253,246.00870249265955,395.1178849021064,-106.43914529418454,409.20341472239784,478.49049386448877,663.4456723839301,703.4929457483161,438.2338792903788,142.42855729813084,31.86451235423435,39.012669068847785,0.17055622592638253,forehand
0.6189516023804057,7,722.0471351142714,754.6740362436386,931.5202085693383,558.4637538064276,209.4730734550668,-196.2102824372111,287.01470944326525,300.4752459720791,635.6888525079665,686.3431192225778,404.78808353624436,78.35009315096431,37.297264239051266,99.89946960534118,0.05927241140223299,forehand
0.6664390702977302,10,811.9129266969233,288.9338307192571,1123.4386033937794,105.09353438882403,311.5256766968561,-183.8402963304331,361.72572730771526,406.66260659434647,630.4768025268595,691.6509703080606,407.3834593394168,-155.81999921480391,13.079161507551262,21.413502479992978,0.09065598330003269,forehand
0.7182437173522553,11,1151.8103974276958,423.14010054629006,899.4312269990357,281.62234159610426,-252.37917042866007,-141.5177589501858,289.3484435149799,354.23460040570137,524.8788452603744,594.3119136547205,330.74562931316746,147.26333319226148,26.181682211402894,79.38543595343813,0.11814895883275323,backhand
0.7549350622560429,5,1180.1588135142429,394.5991394846366,828.4757924084188,404.7476132634969,-351.68302110582414,10.148473778860229,351.8294172666063,401.21653887615446,689.1301141342037,914.6073189370799,560.6277762491923,-22.18094690969056,24.050292343469025,99.57613991480198,0.1349194953958048,backhand
0.7990801721178988,6,1421.9576646768242,786.6600799925008,1158.416917382428,717.9138897377819,-263.5407472943962,-68.74619025471881,272.3596228500598,337.4092753378729,644.9187220148366,792.8993357911382,434.15218771456165,-167.09660948946126,43.390980893168816,28.240214730412703,0.008215818660969388,backhand
0.8312965891660263,8,569.0999172574077,242.59478204694858,257.58430567281505,190.52850277581877,-311.51561158459265,-52.06627927112982,315.8367833202176,324.6486586515145,557.7469674404649,660.6939685895007,292.3773076771804,71.34830121956884,13.28082166099248,44.16572550269108,0.0788251554356195,backhand
0.7187915349211732,5,824.9144496037218,201.07945998862036,675.0808144126785,98.9747731461819,-149.8336351910433,-102.10468684243845,181.31598194796584,196.41480566916024,559.4654992818422,671.8981795839283,454.4160359754406,122.83333423738429,15.413941736610003,45.79923527741839,0.04849657060566655,backhand
0.7967317240461227,7,919.7951008265977,644.1179324782283,845.9129874986306,621.0731514533861,-73.88211332796712,-23.04478102484221,77.39269088414942,86.30774079092873,512.9919540436885,666.3997943068538,287.36865597487633,-162.94535279802653,10.52821486554123,93.50585548245463,0.0018519563642246828,backhand
0.8201745397651508,5,482.48296221702776,220.33428338606896,100.49576277785081,45.498170065617614,-381.98719943917695,-174.83611332045135,420.0974732801749,509.3088825666549,629.3862546630968,661.9000260305933,529.5327304752941,42.88287111371065,11.509739444198303,81.83499105082272,0.17109830835811715,backhand
0.8985168402072131,8,581.3952256312359,797.2158925867426,259.8884350583543,880.1412316385398,-321.50679057288164,82.92533905179721,332.02895693196746,399.5270692850007,626.8024341777714,727.9932256198867,513.7808095563885,36.26421079055129,13.654227809016056,53.122087503138914,0.06352712687271234,backhand
0.6643808041150875,10,317.1625896205458,219.39260056480336,-81.19852335087256,184.4098652094368,-398.3611129714184,-34.982735355366565,399.89419613289056,473.7326986133642,506.00795211799897,587.4770590448223,433.1467451955188,33.778997290241136,10.041053669865061,31.49749291644273,0.1386190853859403,backhand
0.7120270436143191,9,459.4159046631171,529.7402560283281,109.15069297967068,486.6684293193323,-350.2652116834464,-43.071826708995815,352.90352898731305,404.48380592455686,659.8780583322321,722.1827491286954,566.7830424905048,136.93690804596918,26.44801652445501,69.74336238886053,0.05463743830017527,backhand
0.5413292488631922,3,275.77954455800773,586.4689457790619,106.9017260127612,569.944825375056,-168.87781854524653,-16.524120404005902,169.68430732312078,179.49547686664104,563.8657681252437,764.5235897257256,339.14597679806036,39.87724796475058,27.14163360358446,51.69332000473992,0.13552415271995882,backhand
0.6880893402989102,8,1288.6544520731509,568.5095669576015,1055.4315864200337,453.8572142259493,-233.2228656531172,-114.65235273165217,259.8808708819392,260.6910415667277,580.8615597405262,771.7384738133086,411.3034391375649,-33.13388507019653,8.762878523575832,91.17251373403178,0.07900144800811129,backhand
0.8637776939916462,6,1223.8723973138306,297.093201639298,889.9294972046731,228.21873420737327,-333.94290010915745,-68.87446743192473,340.971483847764,403.49669534865455,511.8960243632856,694.8620000575911,333.562239227157,6.127015265794512,34.6686564207894,78.49087813222363,0.156592026005217,backhand
0.6305653953922471,7,1054.9007279622897,267.9998129231039,796.9200767833001,182.82629788938664,-257.9806511789895,-85.17351503371725,271.6772792228572,285.5598093651068,553.686899748848,725.473868019289,281.9683967660132,172.52086813462068,20.085787214227228,77.54500269526588,0.17751421769760867,backhand
0.6492735470048536,8,791.9448322251234,407.43611758978295,889.830200161877,418.5132520804703,97.88536793675354,11.077134490687342,98.5101424455289,110.02696951891633,618.4498935137929,691.9587014466973,402.53814673560015,-38.12148626647729,10.244347721048793,33.029720044364396,0.13691241467873547,backhand
0.7141588756141317,11,709.216631313354,820.6839547062749,391.01468933032396,694.1460065727102,-318.20194198303005,-126.53794813356467,342.4387948227016,366.2479955104937,574.1990501657227,643.5225812791285,329.76622036123564,7.92442849194444,23.736665649870837,40.75518718836274,0.009034623397885277,backhand
0.5241408559602969,4,922.2370104894211,823.5660259631454,708.5372473228911,670.0492507644308,-213.69976316653003,-153.51677519871464,263.1254245504294,313.43523941979316,569.3840353535344,772.5680331758012,490.0442084876869,174.44469897027147,44.2946673241813,96.23993062143852,0.014364428100576877,backhand
0.5496007137389625,5,406.6903038917078,397.90324220942136,143.55636006775677,207.8012515598421,-263.13394382395103,-190.10199064957928,324.6201460804288,368.63574895647037,528.3481638601994,585.3352490114521,317.6969078848549,-122.2876710063871,39.07732631179194,66.73822880489746,0.14702588550392667,backhand
0.7052557510081833,8,644.0492943650386,441.31421410738017,463.0184648970388,407.4674051309562,-181.03082946799978,-33.846808976423986,184.16777051308014,189.72297663745692,649.4138053574632,885.5684136893907,350.7862299918364,-84.76566798552801,38.85914144271828,34.359365787687,0.08271358626199397,backhand
0.863630175656329,11,874.7889499161893,359.4183324650863,753.5294644208293,388.86879794635433,-121.25948549535994,29.45046548126804,124.7845853447563,132.53390787059564,596.4706703562861,677.3990805572714,336.70866276492774,158.40684389070532,40.519553144223195,82.18869706621538,0.10353230425754581,backhand
0.7275713287956833,4,935.9118732678078,544.3346830186237,757.2911049868292,490.39852322316955,-178.6207682809786,-53.93615979545412,186.58640945890946,209.07150662890143,570.3008340218036,789.0807427695609,322.46562892480506,19.58995873437607,13.30869013406157,40.25476849012812,0.0060109157522357575,backhand
0.8400306258259321,11,378.42996611031697,795.9514649589772,247.0693620671122,785.3974674986064,-131.36060404320477,-10.55399746037087,131.783895666311,149.30740095838905,584.4679578478556,651.9936629963692,523.3568995991941,114.59083273339064,34.664585309260616,57.5007437611162,0.030575424425267197,backhand
0.6715969868427324,3,1580.9987874103517,421.901593798123,1289.7885832224579,464.1340531149709,-291.21020418789385,42.23245931684792,294.2566288855768,352.63974704049025,682.1460156201492,766.8577141054753,593.1350511578073,-22.32374294866588,30.560545970566583,20.18470180693936,0.1986736996822356,backhand
0.691720425085243,9,621.3445789462327,240.3410192511009,493.7803546649761,202.41773170221623,-127.5642242812566,-37.923287548884666,133.0819561585797,146.1548426331934,564.6909034688712,775.1220411723706,354.43535944971114,81.42484621820438,23.443977206196305,72.79610409034231,0.11993907134319809,backhand
0.7935583092428373,8,909.1759591384973,817.5397115058842,536.1044334128267,791.3086144337005,-373.07152572567065,-26.231097072183623,373.99255842983035,416.03237830405067,588.7193225853132,802.0539505455378,470.88564750450007,177.05077793914614,26.25655246388975,72.7996575040921,0.06049605622758563,backhand
0.7552720163026343,3,1621.3033994989885,438.1180675617486,1532.784186649579,391.53401666393756,-88.51921284940948,-46.58405089781102,100.02862011209046,112.75561534399178,608.3411435892122,831.8944774748667,406.2017887962423,52.945847331597065,18.694497332002165,52.652533458481045,0.08801002164671048,backhand
0.7956248163629805,10,388.71052746842787,259.62039138835434,235.71845168864684,197.12990361449778,-152.99207577978103,-62.49048777385657,165.26232575399868,173.43495460777322,588.9421301729197,778.7893914181211,497.2156658423846,-91.19506419858696,31.713966353919453,30.349024276661957,0.05503050512034267,backhand
0.7609828457328692,5,407.98174435012925,384.288498289499,221.96928046939962,363.25137052815614,-186.01246388072963,-21.037127761342827,187.19828381538866,220.02308642442767,600.806733400112,831.2298524861519,447.01474506003115,-88.16150483014295,30.01912627655745,45.6392929342413,0.19522567813834157,backhand
0.719860734855665,6,799.5142027454553,645.5280184946592,628.0303140000292,573.8529602552004,-171.4838887454262,-71.6750582394588,185.8602649112594,229.34866280763583,619.3068158480384,835.3795773119401,389.4735531126648,16.03742473488225,24.59297024369851,70.576200009189,0.06682225339175112,backhand
0.763751224861987,6,566.3075011488324,793.2366929160985,400.56694747802845,695.8991828720146,-165.740553670804,-97.33751004408387,192.2095783063029,228.9536696929407,507.9122235560804,668.8729249785877,351.598707974011,-15.677209974862194,14.609051045960125,71.58553554874324,0.05786402722046691,backhand
0.6743528855775277,8,586.7126145535317,580.8748931624356,351.34410411732995,628.117904049883,-235.36851043620177,47.2430108874475,240.06298711519005,240.51352729477495,626.6117286089624,731.6603582555239,513.197721636599,122.10259184435682,10.533162804641968,81.94687209464409,0.02314083346188589,backhand
0.8519013197741396,4,785.0938852347938,849.0961847577453,473.80608656291105,822.7033475242933,-311.28779867188274,-26.392837233451875,312.40466619309336,385.26530557336537,710.4605430614752,989.875723510101,375.0210413274852,-130.32089375475408,36.62951895583976,41.650572181668835,0.17696981190127214,backhand
0.6923299909914287,5,1195.17988584363,272.6991215474402,820.8173655914219,271.89381454431384,-374.3625202522081,-0.80530700312638,374.3633864161321,438.58195459684566,540.1955550171916,690.6077983163208,484.456450219234,179.79188732070764,25.65837610542564,27.615926956869117,0.14556865979374367,backhand
0.7798347047074883,7,1664.9961173248837,406.9121519588632,1558.0060489653351,403.75810258562063,-106.99006835954863,-3.154049373242586,107.03654868795864,116.49156053833042,595.9830286673251,790.0424668398377,496.3632914062389,115.64308317522438,21.666639921595205,45.723654579271965,0.14976415593341097,backhand
0.7278988716340009,5,1402.0841507640844,519.3173401543879,1158.04043105705,485.43921798882235,-244.04371970703428,-33.87812216556555,246.3839773400667,279.2663837734948,626.684023937835,672.8276886336325,326.5793586880833,-179.813252100346,22.452666387770527,81.96991050337839,0.0069676700559831335,backhand
0.5102549042389858,4,1178.3864096987832,735.0327563205212,948.5418094679952,680.398989709881,-229.84460023078796,-54.633766610640265,236.248573983668,268.07962991870636,525.2896324010261,702.1651352311322,282.13433852582267,-37.9866535420484,34.51190224425491,40.59615674591707,0.15046578288671056,backhand
0.5198454255561321,8,956.2679065862208,687.6728921663515,908.1474068912066,508.49624856127843,-48.120499695014075,-179.17664360507308,185.52587987792222,191.04111661431983,542.8414584471943,586.319705886784,309.70003390370107,-116.87525587658811,37.92430491227599,51.88052987793699,0.1980776914720965,backhand
0.7201339846754486,9,405.8168866859186,624.8008867008682,255.59857058591905,591.4376740555889,-150.21831609999953,-33.36321264527934,153.87867444819474,187.4572693372953,643.6476786094787,719.150922519549,378.67026707591094,56.186596474222796,16.563343265527667,78.77801046244639,0.11328413016192894,backhand
0.68364167096932,6,1026.3631527356044,738.5555011452108,986.5373475103191,673.8505360841318,-39.825805225285336,-64.70496506107895,75.97912387885117,80.9212744187715,512.5398001405853,613.2690577096032,411.6535813854237,117.58013447685482,27.448922715601768,50.82955846856824,0.05413935229902141,backhand
0.7832857914607306,7,982.8777061538802,404.58725206684767,848.3462791674365,316.57455027073667,-134.53142698644382,-88.01270179611102,160.763616917697,169.29522707494147,569.4680661690903,776.2299759477206,431.95081353203034,-118.09427330267178,40.61055847294475,57.5964752229872,0.09521835133573214,backhand
0.5972000119177502,3,1603.3129157639826,238.666349919171,1576.6922642828013,316.2954259661526,-26.620651481181312,77.62907604698162,82.06663471344842,84.10100443480468,523.6733444421425,587.7944254439029,350.3864904357793,-116.59021229769124,10.387680996933891,88.82255089751527,0.06407944071946158,backhand
0.8086759054404739,4,741.1380297773804,235.92576617579795,749.3013175049866,213.77643044693124,8.16328772760616,-22.149335728866706,23.60576920487313,28.848406668519125,545.5461265940538,750.3350413470125,294.5580419196619,-141.3349357361122,9.613057524439519,69.56554050482495,0.02439379284192458,backhand
0.7982558825715159,4,1478.5734768953994,690.27648470963,1387.6298531275168,674.9354393236825,-90.9436237678826,-15.341045385947481,92.2284683683291,99.69751407444326,524.9551502347713,725.5016268501917,383.60802757045684,110.22874756010111,11.813647746340754,98.29073151203511,0.09972790937526305,backhand
0.6407474169542086,6,940.5081144059687,831.0750735547296,729.1586685981149,810.6956656820885,-211.3494458078538,-20.37940787264111,212.32971649895453,229.37372150593413,571.329267066305,638.5306796584106,309.26818330046797,131.81205827916722,28.57324664509904,48.693823322232895,0.08173387547334257,backhand
0.7028435489783652,5,847.2785055310319,611.5469683940611,586.0635676853351,463.0851568075651,-261.21493784569674,-148.46181158649597,300.45657465476677,343.11646803070073,492.03083823471957,596.162409075305,375.6662160861962,19.583648416714908,17.828621867763044,47.65846446101061,0.07571855751194619,backhand
0.7995778009744233,7,341.959652374083,307.9407110690825,221.89328562153193,273.7855158465494,-120.06636675255109,-34.15519522253308,124.82992343924374,148.40840924981353,547.6421171335027,624.3655876194923,454.9350431112626,153.90174946501787,28.89578116295363,73.51581271932636,0.010515198064611077,backhand
0.7223355316114555,11,1618.2798365328597,455.11507727221345,1435.5850683762776,377.69903591672073,-182.69476815658217,-77.41604135549275,198.42031592289806,226.3315071889585,540.0125275440568,572.0279008884044,430.59734088703107,126.77232134490544,24.85669929757233,57.2605952285804,0.0010946217669254965,backhand
0.8024199619795862,9,1379.9745687403988,414.9654433849685,1157.6511976553622,495.17600800904904,-222.32337108503663,80.21056462408052,236.3501978165635,245.83896767818192,578.4853272571406,764.3050918485899,404.15078589583885,13.135652550810278,43.61663813926942,97.08639297777229,0.1711284243404807,backhand
0.7814270438357064,5,481.41393914755037,586.277251296027,266.7621018297404,421.21312199671854,-214.65183731780996,-165.06412929930846,270.7795746455969,337.26572834498313,607.6927534966841,767.2266863245794,407.14913397024696,-46.8056275750088,21.704771706161825,29.4719266542935,0.15895011168351436,backhand
